barremian (geological stage),1
basement lineament,1
bioclast dimension,1
bioclast preservation,1
bioclastic beach,1
bioclastic reservoir,1
bioclastic sandy beach,1
bioclastic sheet,1
biological depositional process,1
biotite,1
bladed crystal,1
blocky calcite,1
blocky cement,1
blocky crystal,1
blocky dolomite,1
blocky habit,1
bone (fossil),1
botryoidal crystal,1
brackish-water lacustrine environment,1
breakup (geological process),1
brecciated texture,1
ca activity,1
calcitic shrub-like growth,1
calcitization,1
calcium (element),1
channel porosity,1
chaotic fabric,1
chemical compaction,1
chemical depositional process,1
chemical instability,1
chemical reactivity of carbonate,1
clay ooid,1
clay-mineral species,1
coalescence (geological process),1
coarse mosaic calcite,1
coarse mosaic crystal,1
coarse mosaic quartz,1
compaction inhibition,1
complex pore system,1
complex texture,1
compositional evolution,1
concentric growth,1
concentric lamina,1
continuous subsidence,1
core (geological sample),1
craton,1
cretaceous (geological period),1
crystal shape,1
crystal shrub precipitation,1
crystal size,1
cubic pyrite,1
cyclical variation,1
decimetric intercalation,1
deformation (geological process),1
detrital coquina,1
detrital interstitial component,1
development (petroleum),1
diagenetic carbonate phase,1
diagenetic condition,1
diagenetic mineral,1
diagenetic pattern,1
disarticulated bioclast,1
discontinuous intercrystalline porosity,1
displacement (geological process),1
displacive pore-filling interparticle quartz cement,1
dissolution of aggregate,1
dissolution of overlying evaporite,1
divergent coalescence,1
divergent crystal habit,1
dolomite dissolution,1
dolomite precipitation,1
dolomite replacement,1
dolomitization associated with fracturing,1
dolomitization fabric,1
dolomitization origin,1
dolomitized grainstone,1
dolomitized rudstone,1
drusiform cement,1
drusy calcite,1
drusy quartz,1
early diagenetic porosity,1
early dolomitization,1
early dissolution of matrix,1
early silica precipitation,1
encrusting (geological process),1
engulfment (geological process),1
engulfment of dolomite,1
eogenetic condition,1
eogenesis,1
eoproterozoic orogeny,1
epicontinental context,1
epidote,1
erratic occurrence,1
evolution (geological process),1
exotic mineralogy,1
exploratory target,1
exposure surface,1
extensive resedimentation,1
fabric (geological texture),1
fabric obliteration,1
fault (geological structure),1
fault-related alteration,1
fauna,1
fascicular-optic crystal aggregate,1
fibrous calcite aggregate,1
fibrous rim,1
filled fracture,1
fish scale,1
flooding phase,1
focused circulation of deep-sourced fluid,1
formation (geological process),1
formation of microporosity,1
formation of vugular porosity,1
fracture (geological structure),1
fracture pore,1
fracture-filling cement,1
fracture-related alteration,1
fragment of reworked calcite crust,1
fragment of stevensitic claystone,1
fresh-water environment,1
geochemical condition,1
geochemistry of eogenetic interstitial fluid,1
geopetal feature,1
geological setting diversity,1
geologic enigma,1
grain fracturing,1
gravitational deposit,1
gravitational mass movement,1
gravitational resedimentation,1
growth-framework primary porosity,1
goyazite,1
high silica concentration,1
high specific surface area,1
high temperature mineral formation,1
hot-water circulation,1
hybrid packstone,1
hybrid sandstone,1
hybrid siltstone,1
hydrocarbon production,1
hydrological input,1
hydrological output,1
hypogenic hydrothermal karst,1
idiotope dolomite,1
inclusion line,1
internal crystal habit,1
interparticle cement,1
interparticle contact,1
interparticle pressure dissolution,1
interstitial growth-framework pore,1
interstitial porosity,1
interstice (geological),1
intergranular porosity,1
intraclast of carbonate mud,1
intraclastic rudstone,1
intracrystalline porosity,1
ionic activity,1
isopachous palisade crust,1
jurassic (geological period),1
kaolinite,1
lacustrine freshwater,1
laminated aggregate,1
laminated clay deposit,1
laminated fabric,1
laminated limestone,1
laminated microbial carbonate,1
lamination (geological structure),1
large pore,1
large pore throat,1
late cement,1
late process,1
limited fragmentation,1
limited growth-framework primary porosity,1
limited reworking,1
local geological setting,1
low magnesium calcite precipitation,1
low permeability,1
low porosity,1
macro pore,1
magnesium (element),1
main pore type,1
marginal lacustrine setting,1
marine biota,1
marine seawater incursion,1
massive aggregate,1
massive arenite,1
massive bioclastic grainstone,1
massive bioclastic reservoir,1
massive bioclastic rudstone,1
matrix (geological component),1
mechanical compaction,1
median pore throat,1
meniscus cement,1
meso pore,1
mesodiagenesis,1
mesoporosity,1
metallic sulfide,1
meteoric dissolution,1
mg activity,1
mg-clay matrix,1
mg-silicate,1
micro pore,1
microbial community,1
microbial development,1
microbial remnant,1
microcrystalline calcite peloid,1
microcrystalline crystal,1
microcrystalline habit,1
microcrystalline pore,1
microcrystalline pyrite,1
microcrystalline rim,1
microporosity,1
millimetric continuous palisade crust,1
millimetric intercalation,1
mineral composition,1
mineralogical evolution,1
minor constituent,1
moderate energy shallow environment,1
moderately sorted,1
moldic pore,1
mollusk,1
mosaic habit,1
mud-grade laminated carbonate,1
mud intraclast,1
muscovite,1
narrow pore throat,1
near vertical orientation,1
nodular diagenetic limestone,1
non-coalescent calcite crust,1
non-coalescent shrub,1
noncarbonate grain,1
non-magnesian calcite crust,1
nonmarine ostracod,1
nonmarine sequence,1
obliterated porosity,1
oil storage,1
ooid cementation,1
ooid dissolution,1
orthoclase,1
packing (geological),1
partial dissolution of cement,1
partial dissolution of shrub,1
partial dissolution of stevensite,1
partial dolomitization,1
partial replacement by dolomite,1
partial replacement by quartz,1
partial replacement of ooid,1
partial replacement of spherulite by chalcedony,1
partial replacement of spherulite by quartz,1
partial recrystallization of fascicular aggregate,1
particle (geological),1
particle diameter,1
particle dissolution,1
particle size control,1
pendular cement,1
permeability range,1
permeability variation,1
pervasive dolomitization,1
petrophysics,1
ph (geochemical parameter),1
phosphatic grain,1
physical depositional process,1
pisolith,1
pisolithic aggregate,1
pisolithic rudstone,1
plagioclase,1
playalake setting,1
plumose crystal habit,1
plug (geological sample),1
pore enlargement,1
pore heterogeneity,1
pore occlusion,1
pore throat diameter,1
pore throat narrowing,1
pore throat size,1
pore throat size distribution,1
pore throat size reduction,1
pore throat widening,1
pore-filling,1
pore-filling drusy mosaic,1
poor crystallinity,1
poor reservoir,1
poorly developed calcite crust,1
porosity enhancement,1
porosity geometry,1
porosity modification,1
porosity range,1
porosity reduction,1
porous framework,1
porous system heterogeneity,1
porous type variability,1
pco2 (geochemical parameter),1
pre-evaporitic clastic,1
pre-rift flood basalt,1
pre-salt (stratigraphic/depositional context),1
precipitation (geological process),1
precipitation of dolomite,1
precipitation of quartz,1
predominant pore type,1
predictive model,1
prehnite,1
preserved intraparticle porosity,1
preserved primary porosity,1
pressure dissolution,1
primary composition,1
primary fabric,1
primary interparticle porosity preservation,1
primary interparticle porosity reduction,1
primary petrophysical property,1
prismatic calcite,1
prismatic crystal,1
proterozoic fold belt,1
pseudocubic goyazite,1
pseudocubic svanbergite,1
pure coquina,1
pyrite framboid,1
quality prediction,1
radial-fibrous barite,1
radial-fibrous celestine,1
radial-fibrous crystal aggregate,1
radial-fibrous texture,1
recognizable nucleus,1
recrystallization of bioclast,1
redeposition,1
reducer of primary porosity,1
regional uplift,1
relict of moldic porosity,1
relict of primary interparticle porosity,1
relict of vugular secondary porosity,1
remnant of primary porosity,1
replacement (geological process),1
replacement of bioclastic rock,1
replacement of ostracod bioclast,1
replacement of siliciclastic grain,1
replacement of stevensite peloid,1
reservoir thickness,1
residual dolomite,1
residual silica,1
reworked calcite crust,1
reworking (geological process),1
rift reservoir,1
rift shale,1
rift zone,1
rounded shape,1
sag sedimentation,1
sag stage stevensitic deposit,1
sand-size siliciclastic grain,1
scalenohedral crystal,1
secondary moldic porosity,1
sedimentary carbonate,1
sedimentological model,1
selective replacement of fascicular calcite crust,1
shell debris,1
shell structure,1
shallow proximal region,1
short residence time,1
shrub shape,1
shrub size,1
sidewall core (geological sample),1
sidewall plug (geological sample),1
silica (element),1
siliciclastic claystone,1
siliciclastic matrix,1
siliciclastic siltstone,1
silicified arenite,1
silt-size siliciclastic grain,1
sorting (geological),1
source spring,1
spherical pisolith,1
stevensite-coated carbonate particle,1
stevensite dissolution,1
stevensite instability,1
stevensite reactivity,1
stevensitic arenite,1
stevensitic particle,1
structural process,1
stylolitic contact,1
subbasin,1
subparallel fabric,1
subspherical pisolith,1
subtidal mudstone,1
sucrosic dolomitization,1
sulfate-reducing bacteria,1
supratidal facies,1
surface water,1
svanbergite,1
syngenetic clay mineral,1
syngenetic precipitate,1
syngenetic sag precipitate,1
synsedimentary precipitate,1
systematic petrographic characterization,1
tectonic process,1
temperature variation,1
thin calcite rim,1
thin section (geological sample preparation),1
thick bioclastic deposit,1
tidal influence,1
timing (geological),1
tooth (fossil),1
total dissolution,1
total dolomitization,1
total neomorphism,1
total replacement by dolomite,1
total replacement by quartz,1
total replacement of ooid,1
total recrystallization of fascicular aggregate,1
transitional sequence,1
uncemented rock,1
unconsolidated sediment,1
undersaturated fluid,1
upper-intertidal facies,1
vadose diagenesis,1
vertebra (fossil),1
vertical orientation,1
volcanic grain,1
vugular pore,1
water geochemistry,1
weak uv fluorescence,1
well sorted,1
well-developed shrub,1
whole bioclast,1
wide pore throat,1
zoned red luminescence pattern,1
microbialite reservoir,1
isotope,1
seismic evidence,1
recoverable reserve,1
2d seismic data,1
seismic database,1
rift setting,1
carbonate unit,1
lacustrine platform,1
microbialite platform,1
well core,1
outcrop sample,1
organosedimentary deposit,1
benthic microbial community,1
mineral precipitation,1
high relief structure,1
mounded geometry,1
marine platform,1
core recovery,1
microbial texture,1
carbonate growth,1
lake depositional system,1
isotopic evidence,1
thermodynamic evidence,1
inter-shrub porosity,1
high relief platform,1
reservoir facies model,1
carbonate lake,1
stratal architecture,1
diagenetic potential,1
relative sea level change,1
lake deposystem,1
hydrological factor,1
local climate,1
catchment geology,1
clean sand,1
authigenic clay,1
marine sediment,1
evaporite product,1
basic igneous terrain,1
congruent dissolution,1
non-marine,1
in-situ,1
reworked,1
silicate gel,1
laminated mud,1
fish remain,1
invertebrate remain,1
well-sorted grainstone,1
porosity formation,1
shallow water origin,1
shallow water lake model,1
shrub unit,1
evaporite cycle,1
thermodynamic modeling,1
exotic carbonate,1
carbon isotope data,1
oxygen isotope data,1
log spike,1
shallowing-upward,1
high-quality seismic data,1
regional evaluation,1
proven play,1
offset,1
cable tow,1
salt interpretation,1
low-frequency imaging,1
rtm imaging,1
imaging,1
energy,1
overturned bed,1
kirchhoff,1
salt body,1
imaging uncertainty,1
salt scenario testing,1
salt model,1
pre-salt level,1
acquisition direction,1
multi-directional surface definition,1
interactive interpretation,1
scenario testing,1
processing sequence,1
dataset,1
public seismic data,1
data quality,1
carbonate source factory,1
diffusivity,1
light-dependent group,1
sub-lacustrine carbonate mound,1
vent,1
calcium-rich water,1
complex internal geometry,1
internal seismic geometry,1
low transportability,1
early cementation,1
microbial factory,1
pre-salt carbonate succession,1
subaerial travertine,1
carbonate-charged fluid,1
point source,1
linear source,1
feeder vent,1
progradation length,1
stacking geometry,1
marine carbonate build-up,1
down-stepping relationship,1
travertine accumulation,1
wedge-shaped unit,1
travertine cone,1
travertine mound,1
seismic-scale platform,1
differentiated platform,1
feeder system,1
travertine origin,1
vent fracture,1
sub-seismic scale,1
hydrothermal vent complex,1
rift stage succession,1
isolated carbonate mound,1
subaerial vent system,1
sub-lacustrine vent system,1
vent system,1
mound-like feature,1
geochemical model,1
cone-like feature,1
volcanic cone,1
inversion feature,1
seismic effect,1
carbonate platform identification,1
high angle margin,1
reflector thickening,1
steepness increase,1
seismic facies differentiation,1
collapse,1
karst,1
depositional wing,1
drowning response,1
compactional drape,1
pull-up deformation zone,1
deformation zone,1
high amplitude cap,1
buried hill,1
carbonate build-up feature,1
depositional behavior,1
associated strata,1
dip line,1
strike line,1
interpretation,1
base of carbonate sequence,1
truncational geometry,1
erosional episode,1
carbonate sequence deposition,1
micro scale,1
macro scale,1
seismic facies analysis,1
regional 2d seismic dataset,1
structural high area,1
structural culmination,1
sequence truncation,1
shallow lake model,1
flattening,1
present-day high,1
present-day low,1
lake model,1
internal onlap,1
carbonate reworking,1
porous grainstone,1
log correlation,1
syn-depositional subsidence,1
seismic character,1
unexplored structural closure,1
structural high block,1
small scale faulting,1
syn-depositional deformation,1
post-depositional deformation,1
basin loading,1
mobile salt,1
structurally higher zone,1
subsiding basin,1
downslope salt drainage,1
salt drainage,1
sediment overburden,1
overburden,1
significant subsidence,1
prolific play type,1
play type,1
micro scale characteristic,1
macro scale characteristic,1
shallow water lake depositional model,1
regional dataset,1
subtle trap,1
seismic quantitative interpretation,1
3d reservoir modelling,1
petrophysical modelling,1
flow heterogeneity,1
pore-throat size,1
clastic reservoir,1
sedimentological facies,1
flow unit occurrence probability volume,1
seismic derived porosity,1
seismic derived permeability,1
seismic scale,1
small scale effect,1
large scale,1
elastic seismic attribute,1
3d permeability volume,1
3d porosity volume,1
reservoir flow characteristic,1
reservoir parameter,1
lateral interpolation,1
seismic 4d interpretation,1
seismic-assisted history matching,1
enhanced oil recovery,1
complex geology setting,1
carbonate setting,1
reservoir petrophysical characteristic,1
differential diagenesis,1
3d static model,1
sedimentological premise,1
high-energy setting,1
reservoir rock typing,1
geostatistical approach,1
flow model,1
permeability relation,1
p-wave velocity,1
tridimensional petrophysical property,1
acoustic impedance volume,1
base of salt horizon,1
synthetic seismogram,1
amplitude variation,1
acoustic p impedance,1
smoothed p-impedance,1
frequency content,1
accommodation cycle,1
accommodation potential,1
accommodation reduction,1
accommodation restriction,1
accommodation style,1
abiotic process,1
aggregate,1
alkalinity condition,1
alkalinity increase,1
alkaline solution,1
allogeneic control,1
alternation,1
amalgamation,1
areal mappability,1
areal expansion,1
areal extent change,1
associated sediment,1
bacterial metabolic activity,1
base level variation magnitude,1
basin physiography,1
basin tectonic evolution,1
basinward thickening,1
bedload transport,1
bioclastic nucleus,1
biogenic carbonate facies,1
biogenic carbonate rock,1
biological sedimentation contribution,1
calcite crystallization rate,1
calcitic composition,1
calcitic constituent,1
calcitic morphology,1
calcitic shrub,1
calcitic spherulite,1
calcitic spherulite genesis,1
calcium carbonate form,1
calcium carbonate mineralization,1
calcium carbonate precipitation,1
capillary pressure profile,1
carbon capture utilization and storage,1
carbonate layer,1
carbonate level,1
carbonate precipitation rate,1
chemical carbonate facies,1
chemical carbonate rock,1
chemical genesis,1
chronological correlation,1
chronological equivalence,1
clay interval,1
climate factor,1
climate sensitivity,1
climatic oscillation,1
climatic trend,1
co2 degassing rate,1
co2 loss,1
complex facies shift,1
complex paleotopography,1
continental rupture,1
cross-stratification structure,1
crust-like carbonate,1
crustiform texture,1
crust-rich horizon,1
current action,1
danian,1
data integration,1
deepening upward pattern,1
deposit genesis trigger,1
depositional dynamic,1
depositional evolution,1
depositional horizon,1
depositional organization,1
depositional trend,1
detrital siliciclastic constituent,1
detrital siliciclastic content,1
detrital siliciclastic material,1
diagenetically affected deposit,1
diagenetically affected rock,1
dilution,1
discontinuous appearance,1
dispersed ostracod,1
dissolved interval,1
dissolved silica precipitation,1
distance,1
dolomitic composition,1
dolomitized clay material,1
dolomitized laminated magnesian clay aggregate,1
drift phase sediment,1
drilling depth,1
dry period,1
dry sedimentation regime,1
early aptian,1
elementary sequence,1
elementary sequence predominance,1
elementary sequence type,1
emerged area,1
energy condition,1
energy level,1
environmental change,1
erosive angular unconformity,1
essential surface,1
evaporite section,1
evaporite transition,1
exceeding,1
expansion,1
expanding lake regime,1
expanding lake regime facies tract,1
exploration scale,1
extent,1
external sediment influx,1
external sediment input,1
facies accumulation,1
facies architecture,1
facies characteristic,1
facies component,1
facies occurrence,1
facies proportion,1
facies proportion trend,1
facies proportion variation,1
facies stacking pattern,1
facies stacking pattern analysis,1
facies subtype,1
facies transition,1
fall,1
field scale,1
fine sand,1
fluid dynamic,1
form,1
fossil absence,1
fossiliferous content,1
gamma-ray log value,1
gel,1
geocellular model,1
geological characteristic,1
geological concept,1
geological modeling workflow,1
geological reservoir model,1
geothermal source,1
growth,1
heterogeneity spatial distribution,1
hierarchization,1
hiatus,1
high-energy environment,1
high frequency sequence,1
high-resolution sequence stratigraphy,1
high-resolution stratigraphic analysis,1
high-resolution stratigraphic framework,1
high-resolution structural stratigraphic model,1
high-to-moderate-energy condition,1
high-to-moderate-energy environment,1
hybrid component,1
igneous clast,1
igneous constituent,1
impact,1
incipient carbonate facies,1
incipient shrub,1
incipient shrub-like carbonate,1
in situ shrub facies,1
input,1
internal geometry,1
internal lamination,1
intrabasinal structural high,1
inversion,1
laboratory data,1
lacustrine interpretation,1
lacustrine sedimentary dynamic,1
lake center,1
lake dynamic,1
lake expansion,1
lake level fluctuation,1
lake modification,1
lake paleotopographic variation,1
lake paleotopography,1
lake physiography,1
lake retraction,1
lake substrate,1
limiting stratigraphic surface,1
lithofacies analysis,1
lithofacies quantification,1
logical construction,1
long-term lake paleotopographic variation,1
low frequency sequence,1
low-energy facies,1
low-frequency depositional evolution,1
low-frequency dry period,1
low-frequency expanding lake regime,1
low-frequency retracting lake regime,1
maastrichtian,1
magnesian clay aggregate,1
magnesium concentration,1
main stratigraphic surface,1
maximum expansion surface,1
maximum retraction surface,1
medium frequency sequence,1
medium-scale sequence,1
meteoric water input,1
microbial stromatolite deposition,1
micritic element,1
mineral nucleation,1
modeling,1
model,1
nested pattern,1
non-marine ostracod,1
non-reservoir facies,1
organic acid,1
organic matrix role,1
palygorskite,1
particle,1
particle size,1
pebble,1
period,1
petrophysical data,1
petrophysical heterogeneity,1
petrophysical property control,1
petrophysical property prediction,1
petrophysical property variation,1
ph value,1
phosphatic bioclast fragment,1
physicochemical environment,1
porosity-permeability relationship,1
precipitation environment,1
precipitation space,1
pre-cambrian,1
pre-salt basin,1
precursor,1
prediction,1
proportion,1
proportion curve,1
proto-oceanic environment,1
ray crystal shrub,1
recent,1
region,1
regional aspect,1
remnant,1
repeatability,1
reservoir zonation,1
retracting lake regime,1
retracting lake regime facies tract,1
reworked constituent,1
river vigor,1
river water volume,1
rock class,1
rock data,1
rock sample,1
rock-type,1
sag-phase,1
sag-phase carbonate,1
saline solution,1
salinity increase,1
sand,1
saturation environment,1
scale,1
sediment input,1
sediment water surface,1
sedimentation regime,1
sedimentological architecture,1
sedimentological conceptual background,1
sedimentological interpretation,1
sedimentological pattern,1
sediment supply rate variation,1
sedimentary cycle,1
sedimentary facies architecture,1
sedimentary trend,1
sequence hierarchical method,1
settling from suspension,1
shallowing upward pattern,1
shoreline,1
shrub-like element,1
shrub-like texture,1
silica concentration,1
silica content,1
siliciclastic content,1
silt,1
small-scale sequence,1
space,1
spatial representation,1
span,1
spherulite concentration,1
spherulite growth,1
spherulite nucleation,1
spherulite proportion,1
spherulite-rich facies,1
spherulite-rich level,1
stacking pattern inversion,1
stacking pattern repeatability,1
stacking pattern variation,1
stevensite precipitation stage,1
stevensitic composition,1
strata succession,1
stratigraphic interval,1
stressed lacustrine environment,1
stressed lacustrine setting,1
structural area,1
structural region,1
subaerial exposure feature,1
subaerial exposure process,1
subaqueous area,1
subaqueous tractive flow,1
supersaturated environment,1
supersaturated solution,1
syngenetic element,1
tectonic phase,1
temporal scale,1
thermal subsidence regime,1
thin-section analysis,1
three-dimensional distribution,1
time,1
transformation,1
transitional spherulite-shrub type,1
turonian,1
ultradeep water,1
upward trend,1
vertical facies proportion,1
vertical proportion curve,1
volcanic deposit,1
volcanic terrain,1
volumetric study,1
wackestone-like texture,1
water,1
water agitation,1
water concentration,1
water influx,1
water salinity,1
water transport,1
water volume,1
wet climate,1
wet period,1
wet sedimentation regime,1
workflow,1
lacustrine rock,1
marine carbonate rock,1
primary texture,1
in situ rock,1
resedimented rock,1
fascicular shrub,1
mud matrix,1
particulate carbonate rock,1
sag depression,1
mantle exhumation,1
lake bottom,1
magnesian clay matrix,1
depositional cycle,1
authigenic syngenetic magnesian phyllosilicate,1
magnesian smectite,1
hydrated talc,1
interstratified mixed layer,1
homogeneous nucleation,1
clay-size particle,1
laminated deposit,1
silt-size peloid,1
fine sand-size peloid,1
magnesium silicon gel,1
colloidal particle,1
detrital clay,1
silt quartz,1
bacterial bioclast,1
algal bioclast,1
carbonate mud deposit,1
depression,1
spheroidal radial-fibrous aggregate,1
magnesium clay deposit,1
clay peloid,1
dolomite rhomb,1
shrinkage pore,1
lamellar dolomite,1
magnesite,1
spherulitic rock,1
pre-salt rock,1
fascicular aggregate,1
laminated magnesium clay deposit,1
peloidal magnesium clay deposit,1
growth framework,1
lobate spherulite,1
intra-sediment eodiagenetic formation,1
reworked deposit,1
microcrystalline carbonate,1
silica intraclast,1
clay intraclast,1
clay superficial ooid,1
magnesium clay envelope,1
intraclastic rock,1
interparticle primary porosity,1
clay matrix dissolution,1
cryptocrystalline microfabric,1
clotted microfabric,1
dendrolite,1
particulate allochthonous type,1
depositional type,1
allochem particle,1
constructed autochthonous rock,1
biological rock,1
bindstone,1
crystalline type,1
sparstone,1
fitted limestone,1
condensed limestone,1
precipitated cement,1
fine-grained pre-salt rock,1
magnesium silicate matrix,1
parallel orientation,1
magnesium clay lamination,1
fascicular pre-salt rock,1
recrystallized calcite spherulite,1
porous spherulitic rock,1
lamellar magnesite,1
laminated magnesium clay matrix,1
crust of fascicular calcite aggregate,1
interstitial magnesium clay,1
zoned dolomite rhomb,1
microcrystalline intraclast,1
secondary intraparticle porosity,1
particulate type,1
calcilutite,1
bioconstructed biolithite,1
recrystallized type,1
dolomitized type,1
micritic matrix,1
biointramicrudite,1
bioherm rock,1
gravel-size particle,1
finer-grained carbonate material,1
stratified structure,1
laminated structure,1
dendriform structure,1
arborescent structure,1
magnesium clay depositional matrix,1
spherulitic calcite aggregate,1
fine-grained carbonate rock,1
thin lamination,1
smooth lamination,1
crenulated lamination,1
facies classification scheme,1
laminated carbonate mudstone,1
diagenetic replacement,1
laminated magnesium clay,1
micritic carbonate mud matrix,1
reservoir type,1
sag deposit,1
heterogeneous diagenetic replacement,1
spherulite intraclast,1
shrub intraclast,1
textural attribute,1
compositional attribute,1
sag pre-salt carbonate,1
extraclast,1
silicate mineral grain,1
terrigenous clastic,1
extrabasinal fragment,1
preexisting carbonate rock,1
terrigenous lithic carbonatoclastic rock,1
calclitite,1
crustone,1
crust-like rock,1
fibrous texture,1
prismatic texture,1
massive texture,1
microcrystalline texture,1
cryptocrystalline texture,1
brushed pattern,1
vertical moldic pore,1
calcite incrustation,1
tupilite,1
in situ process,1
redepositional process,1
calcarenitic crustone,1
crustose spherulitic calcarenite,1
syngenetic magnesium silicate,1
structural characteristic,1
non-coalesced spherulite,1
coalesced shrub,1
non-coalesced shrub,1
alteration,1
modification,1
dolomitized rock,1
silicified rock,1
recrystallized rock,1
dissolved rock,1
fractured rock,1
clastic deposit,1
hybrid resedimented pre-salt sag deposit,1
pre-salt hybrid rock,1
muddy spherulstone,1
coalesced spherulstone,1
recrystallized spherulite,1
muddy shrubstone,1
heterogeneously coalesced fascicular aggregate,1
peloidal clay matrix,1
framboidal pyrite,1
rudaceous calcarenite,1
microcrystalline microbial intraclast,1
slightly rudaceous calcarenite,1
calcite rim cementation,1
mud carbonate matrix,1
sand carbonate matrix,1
rudaceous rock,1
muddy calcirudite,1
arenaceous calcirudite,1
fabric support,1
mud-supported fabric,1
rudite,1
lutite,1
carbonate grain,1
clay grain,1
phosphate grain,1
hybrid arenite,1
mixed particulate rock,1
hybrid particulate rock,1
compositional end-member,1
volcanoclastic rock,1
two-component hybrid rock,1
resedimented hybrid pre-salt rock,1
intrabasinal magnesium clay,1
intrabasinal carbonate,1
siliciclastic volcaniclastic grain,1
intrabasinal magnesium clay particle,1
intrabasinal carbonate particle,1
siliciclastic volcaniclastic component,1
volcanic rock fragment,1
granitic fragment,1
gneissic fragment,1
monocrystalline quartz,1
feldspar grain,1
lithoclast,1
bioclastic calcarenite,1
bioclastic calcirudite,1
carbonate extrabasinal,1
mud fraction,1
coarse mudstone,1
fine mudstone,1
medium mudstone,1
mud-size grain,1
coarse mud,1
coarse silt,1
fine mud,1
fine silt,1
microsparite,1
dolosparite,1
microdolosparite,1
permo-porosity,1
producing stratigraphic zone,1
flow path,1
structural model,1
stratigraphic model,1
permo-porosity model,1
sedimentological study,1
stratigraphic-sedimentological forward facies model,1
sedimentary stacking pattern,1
geological simulation,1
base level oscillation,1
permeability distribution,1
permeability class,1
3d forward modeling,1
primary porosity connection,1
permo-porosity distribution,1
production curve,1
production performance,1
sedimentology,1
sag,1
sedimentation stage,1
salt seal,1
geological study,1
hybrid form,1
depositional framework,1
poroperm system,1
petrographic image analysis,1
ct-scan data,1
diagenetic overprint,1
hydrothermal overprint,1
primary porosity modifier,1
matrix dissolution,1
shrubby framestone,1
hydrocarbon forecast,1
offshore production,1
gas production,1
pre-salt exploration horizon,1
geophysical imaging,1
reservoir depth,1
geological complexity,1
non-conventional deposit,1
siliciclastic reservoir,1
gondwana supercontinent breakup,1
biofacies,1
lateral distribution pattern,1
vertical distribution pattern,1
environmental oscillation,1
biogenic-mediated sedimentation,1
abiotic-chemical precipitation,1
carbonate clastic input,1
eolian supply,1
biotic contribution,1
main reservoir facies,1
carbonate nature,1
chemical reactivity,1
heterogeneous poroperm system,1
depositional texture characteristic,1
packing,1
poor quality reservoir,1
integrated study,1
stratigraphic study,1
core interval,1
post-depositional process,1
sag phase facies,1
post-rift sag phase,1
tensional fracture,1
magma conduit,1
fluvio-lacustrine deposit,1
interlayering,1
thermal contraction,1
crustal dome collapse,1
sag-type basin,1
saturated water,1
alkaline water,1
bivalve coquina lake,1
transitional evaporite,1
paleogeographic scenario,1
saline water,1
negative hydrological balance,1
evaporite interval,1
variable thickness,1
salt mineral,1
post-salt prospect,1
suprasalt prospect,1
nuclear magnetic resonance analysis,1
transverse relaxation time cutoff,1
free fluid index,1
bulk volume irreducible,1
centrifuge method,1
irreducible water saturation,1
spherulitic packstone,1
laminated dolomudstone,1
autochthonous deposit,1
transported sediment,1
optical petrography,1
plane-polarized light,1
crossed-polarized light,1
x-ray computed tomography,1
conventional poroperm gas test,1
transmitted light scanner,1
calcite dolomite differentiation,1
porous space characterization,1
binarization,1
porous space,1
non-porous space,1
segmentation process,1
in situ crystal shrub crust,1
dendritic pattern,1
non-magnesian calcite,1
fibrous-radial calcite crystal,1
interstitial space,1
sutured contact,1
growth framework pore,1
intra-shrub porosity,1
calcite dissolution,1
micropore,1
growth band,1
radial crystal,1
microfracture,1
isopachous crystal,1
pore-obliterating mosaic,1
coarse quartz,1
microporous microcrystalline quartz,1
fibrous chalcedony,1
silica variety,1
calcite fabric replacement,1
calcitic detrital grain,1
pebble-grade fragment,1
pisoid,1
poor size sorting,1
tight packing,1
grain shape diversity,1
spherical grain,1
irregular grain,1
angular grain,1
fascicular crystal habit,1
fine-grained sediment,1
concentric lamination,1
micritization,1
internal dissolution,1
aragonite crystal,1
radial figure,1
microsparitic nucleus,1
moldic void,1
transport,1
in situ growth,1
morphology preservation,1
good size sorting,1
spherical base,1
asymmetric cross-shaped figure,1
branching level,1
original morphology destruction,1
burial compaction,1
fused grain,1
fine texture,1
mud-grade carbonate debris,1
calcite particle,1
blocky dolomite crystal,1
microcrystalline quartz,1
dissolution enhancement,1
continuous fracture,1
aperture,1
opaque heavy mineral,1
high frequency intercalation,1
pore size distribution,1
pore area range,1
vertical profile,1
porosity peak,1
lithological variation,1
x-ray attenuation coefficient,1
gas porosity,1
gas permeability,1
nmr porosity,1
tomography resolution,1
macroporosity distribution,1
pore volume distribution,1
isolated interparticle pore,1
cylindrical pore,1
vertical permeability,1
volcanic-sourced lake,1
geological formation process,1
bioticity,1
erosion embayment,1
depositional high,1
coral reef,1
algal reef,1
growth pattern,1
microbial activity evidence,1
fibrous crystal fabric,1
abiotic mineral precipitation,1
microbial activity textural evidence,1
grain trapping,1
grain binding,1
clotted texture,1
microporous micritic texture,1
microfossil,1
cyanobacterial filament,1
cemented biofilm,1
organic material,1
dendrite growth,1
crystal growth,1
distinct crystal habit,1
repeating morphology,1
bacterial shrub,1
irregular morphology,1
micritic aggregate,1
bacterial clump,1
saline environment,1
facies distribution control factor,1
environmental energy,1
evaporation-refilling cycle,1
hydrogeochemistry,1
lake water source,1
aquifer leakage,1
high energy environment,1
